,label,feature_1646,feature_3311,feature_823,feature_2622,feature_2571,feature_1790,feature_3254,feature_1044,feature_1618,feature_988,feature_527,feature_654,feature_1074,feature_1275,feature_110,feature_1627,feature_3206,feature_2105,feature_1837,feature_2019,feature_1544,feature_1613,feature_1629,feature_616,feature_1574,feature_3248,feature_1715,feature_1639,feature_792,feature_2758,feature_1538,feature_1572,feature_632,feature_1464,feature_1898,feature_1029,feature_1471,feature_720,feature_257,feature_1682,feature_1683,feature_1638,feature_1674,feature_1175,feature_3788,feature_244,feature_1232,feature_3806,feature_1995,feature_1577,feature_613,feature_2099,feature_3750,feature_3801,feature_2644,feature_1375,feature_2133,feature_666,feature_750,feature_317,feature_1615
690,4,0.070200376,0.060897995,-0.23201565,-0.4907902,0.05236881,0.009444247,-0.07046105,-0.030840948,-0.005417767,0.3806314,0.17496017,-0.39314967,0.14921123,0.12187167,-0.038434904,-0.075948924,0.1284022,0.0357447,-0.015073293,-0.09308468,0.01218926,0.10772302,-0.10937818,0.1587638,-0.006891106,-0.057859924,-0.002712086,0.05646034,0.46994498,0.013213277,-0.012841545,0.1849401,0.07659242,0.44630986,0.30752167,0.045865696,0.11328041,0.1556752,0.30111054,0.048888862,-0.046063945,0.15977405,0.16183385,-0.007653899,-0.107194446,0.5153497,-0.07033917,-0.02020399,0.5564772,-0.09933228,0.13524196,0.1673857,-0.06089699,0.030613784,-0.058085583,0.16725665,0.11836522,0.002542457,0.01064835,0.3605484,-0.042785488
397,1,-0.11402624,0.020323688,-0.30044731,-0.4560555,0.052389156,-0.023442505,0.04478708,0.02520718,-0.089919545,0.31807038,-0.0627633,-0.22076903,0.21444282,-0.030580902,0.04611484,0.08092061,-0.008031837,-0.029979106,0.06617236,-0.051187582,-0.03401862,0.019506676,-0.07891155,0.100945435,0.16462117,-0.028142774,-0.040504802,0.12688495,0.4023771,-0.047902063,0.149922,0.06721425,-0.12890811,0.09725673,0.21756302,0.15061723,0.18379483,0.2489238,0.2668633,0.10985698,0.06850469,-0.08333497,0.08192446,-0.12615636,-0.021783207,0.44845787,0.06618739,-0.022168674,0.12871239,0.003253124,0.08905186,-0.02726437,0.013303299,0.043151397,-0.12553737,0.04726448,0.18350317,0.1365771,0.26877,0.08304661,-0.011051234
517,4,-0.15560259,0.030390069,-0.028789947,-0.29781047,0.068153344,0.052979648,-0.07821861,0.21332653,-0.07408666,0.5268957,0.089437105,-0.025399929,0.02852709,-0.11913883,-0.024832953,0.019296229,-0.04755332,-0.06359321,0.2444315,-0.29829955,-0.036816802,-0.05448512,-0.060825,-0.053211384,-0.05547373,0.050725162,-0.11682479,-0.037270658,0.21448247,-0.02279592,0.1474063,0.082927585,-0.07896489,0.2687632,0.20235555,0.49451628,0.17409937,0.09839575,0.11242356,0.07614117,0.03576052,0.093201384,-0.048867244,0.082451805,-0.06070821,0.3841419,0.112095945,-0.035389375,0.37859082,0.043319155,0.13090514,0.02876557,0.001192604,-0.048714492,-0.045195118,0.06769277,0.049040675,-0.048221223,-0.09089748,0.29050183,-0.061768766
1714,4,-0.25005624,0.036115386,0.075444356,-0.70868134,0.14984637,0.17630513,-0.024307292,-0.27107364,0.14929679,0.3271258,0.12264814,0.030323759,0.26647478,0.08372586,0.3451598,-0.08604731,-0.010459658,-0.03215915,0.4128998,-0.3092304,-0.010773277,0.2736731,-0.09441984,0.0882077,-0.08676753,-0.11912576,-0.040845912,0.081398144,0.51440436,-0.08688264,0.017632699,0.009005211,-0.14273374,-0.26781073,0.19081919,0.3433962,-0.14516398,0.021256663,0.39169616,0.06610049,-0.079599835,0.078084275,0.12537663,0.18736292,0.13197026,-0.12093122,-0.11928795,0.16695401,0.24259835,-0.10640658,-0.03317784,-0.084471926,0.06246691,0.012332126,-0.051571805,-0.06707892,0.048394717,0.363989,0.13104847,0.046055406,0.06879084
1224,1,0.12975939,-0.021202175,-0.20676054,-0.7607661,0.021557719,-0.01938889,-0.010379428,0.06318577,0.06698268,0.5792365,-0.03704197,-0.47686416,-0.007701389,0.09037033,0.005362222,0.017824953,-0.019328278,-0.21389933,-0.028334491,-0.11124519,0.10773013,0.0422896,-0.06636281,0.12340878,0.11122573,-0.032798156,0.04924113,0.032995727,0.21763,-0.008119054,-0.007301675,0.12635975,-0.13142984,0.38973337,0.29405934,-0.07983492,0.107223496,-0.042397197,0.33635747,0.03401532,0.03328499,0.010793482,0.09209214,0.05711883,-0.038432013,0.45875287,-0.07007055,0.058116134,0.41480175,0.06480598,0.16138822,0.0680585,-0.012247098,-0.039559707,-0.048308346,0.37285587,-0.056074664,0.30333093,-0.03175432,0.40805474,0.12261734
1301,4,0.1525268,0.033284813,-0.1514999,-0.30491692,0.039129965,0.033504087,-0.10819907,-0.06488204,-0.012898231,0.5482111,0.16651495,-0.26233622,0.124625556,0.08149031,0.06663783,-0.055971824,0.05285031,0.008249304,0.07970352,-0.22206524,0.007227752,0.06396462,-0.12898274,0.19730547,-0.008905102,0.027824383,0.011814614,0.05165161,0.49595878,0.017180033,0.08957822,0.18605351,-0.11114993,0.24107002,0.1736849,-0.055789627,0.14281435,0.23772252,0.32400855,0.070511326,-0.05799547,0.044659268,0.119357295,0.007572949,-0.04351662,0.5583248,-0.098096125,-0.07381482,0.62726426,-0.040599763,0.2912349,0.080972984,-0.06334375,-0.011061246,-0.061908927,0.18603332,0.1286972,-0.018738296,0.029881772,0.35036108,0.0328094
381,3,0.003912767,-0.001283511,-0.3375824,-0.7066967,0.051014625,0.003802209,0.109429635,0.1045111,0.048733372,0.43904138,-0.14009237,-0.42444974,0.06562811,0.060699772,-0.14288239,0.010356442,-0.02349155,-0.31778517,0.041954286,0.005591244,-0.0884457,0.007186743,-0.07335343,-0.001477666,0.13507569,0.052123856,-0.032801382,0.13617791,0.42148113,0.004448575,0.029558975,-0.022118386,-0.2240026,0.38396695,0.27120402,0.115231544,0.12389872,0.12626195,0.27114564,0.13174911,0.0740773,0.014909429,0.07916685,-0.110034145,-0.07002958,0.4127067,0.059737343,0.011131366,-0.16987179,-0.04087591,-0.010088244,0.09234255,-0.009543832,0.022091327,-0.048377886,0.15081261,0.08463043,0.10819078,0.3146741,0.13519545,-0.029988464
2203,0,-0.08311048,-0.041397884,-0.20394649,-0.38371292,-0.03477041,0.001118654,-0.04155884,0.055927113,-0.017682005,0.33304206,-0.009198346,-0.11214533,0.11648718,-0.075110495,-0.29801962,0.043235723,0.009608644,-0.078288294,0.059004202,-0.16101168,-0.14940631,0.006520476,-0.12910017,-0.012441895,-0.05981289,0.023150206,-0.00838698,0.2822707,0.5462737,0.007254816,0.078728154,-0.012893819,-0.06446581,0.1228718,0.22582977,0.3303276,0.19335853,0.15846436,0.29465464,0.04219183,-0.048642166,0.058286283,-0.07127503,-0.06562727,-0.03157042,0.4287788,0.12566127,-0.018290076,-0.07188653,-0.002583202,0.016486168,0.05184079,-0.016948191,0.046686146,-0.0739659,-0.020435441,0.15628485,0.26445514,0.12959234,0.20577386,-0.03005997
1506,1,0.1493144,-0.1911252,0.052839875,-0.6526807,-0.06822423,0.020084871,-0.008815029,0.09677159,0.04985486,0.517885,-0.08977066,0.08983349,-0.014314477,0.002457569,0.005123616,0.026810205,-0.047967076,-0.36373222,-0.07232555,0.010131263,0.038701523,0.10339266,-0.021225628,0.05440762,0.008666914,0.1777531,0.02913638,0.003860536,0.21929139,-0.018039817,0.001492389,0.12969157,-0.09855759,0.40085703,0.06659064,0.08387726,0.078280866,-0.10687127,0.2527783,0.0869406,0.07216031,0.050524805,0.10378889,-0.0283666,-0.07096827,-0.2368109,0.22261299,0.012395328,-0.098446585,-0.011328074,0.09816512,-0.026573794,-0.080645375,0.080152296,-0.05517405,0.39688167,-0.052023686,0.07629785,-0.028186375,0.50469345,-0.043746326
1272,1,0.11466808,-0.028165173,-0.07449402,-0.7034593,0.01320919,0.020634769,0.004181914,0.14713983,0.05146053,0.5410205,-0.10616408,-0.06747236,0.006307916,0.000140514,0.065730646,0.06746727,-0.030122345,-0.37225655,0.00024309,-0.015238327,0.026057983,0.100243494,0.01368372,0.027976092,0.09061364,0.043959018,0.010443912,0.062513664,0.22708821,0.011035176,0.047164537,0.04500206,-0.116469204,0.2908921,0.10586395,0.027207635,0.092188895,-0.053351652,0.29240894,0.11883922,0.092283346,0.023305962,0.15550146,-0.048869178,-0.012360781,-0.129652,0.09646497,0.04751734,0.1714222,0.036912914,0.04871065,-0.009672235,-0.004170435,0.03398952,-0.07651144,0.40318632,-0.024763059,0.14281458,0.14418498,0.40883407,0.003723837
1832,3,0.042825133,0.390135,-0.24682447,-0.6965051,-0.079141624,0.008728596,0.048721343,-0.14050752,0.017270466,0.35430726,0.109711304,-0.14753503,0.20744023,0.09550076,0.122962676,0.0910751,0.13537084,-0.13443276,-0.2022058,-0.057903007,-0.038295027,0.20507812,-0.09470078,0.20550601,0.006587631,-0.3104424,-0.04240643,0.0146322,0.5368678,-0.17961065,0.042942647,0.19394621,-0.07626695,0.2895371,0.33242542,0.06842278,0.029411333,0.1298175,0.35893255,0.0626702,-0.037554547,0.12103217,0.18619755,0.022216529,-0.01561156,0.37006715,-0.13396245,-0.000414492,0.5841271,-0.08185484,0.12684245,0.11502762,0.029792573,-0.061403833,-0.023633422,-0.011758756,0.2029776,-0.028616298,0.16643666,0.22781888,0.07073116
1697,3,-0.24292612,-0.024674986,-0.21522999,-0.29870006,-0.008729923,-0.017863758,-0.007672196,-0.017468527,0.062143285,0.34944752,0.18501118,-0.17273313,0.06675713,0.056372788,0.09572062,0.08097307,0.059322614,0.048529692,0.026460648,-0.07571732,-0.28824535,0.109892495,-0.023274865,-0.051632594,-0.07736284,0.028873956,-0.12726009,0.26692083,0.5480031,-0.05038682,0.1261714,-0.000901971,-0.057644818,0.122963704,0.31227624,0.44846672,0.07686437,0.1725492,0.37311688,0.10901506,0.004353189,0.005854675,0.06508084,0.004361747,-0.082850784,0.28100425,0.019107318,-0.05460593,-0.060494356,-0.024793744,0.11836927,-0.028276458,-0.10119979,0.047026146,0.065663025,-0.23212953,0.15295587,0.16904409,0.33035713,0.14268841,-0.07801369
840,1,0.21048363,0.05852591,-0.40039024,-0.74386626,0.03678443,0.015710521,0.07135783,0.0804472,0.0992481,0.4219686,-0.057621207,-0.5309942,0.017301418,0.08960606,-0.03329398,-0.052568413,-0.03878284,-0.23695329,0.046527814,-0.22101247,-0.014903041,0.053335443,-0.131674,0.14606181,0.12060448,-0.02168084,-0.02987742,-0.05055676,0.36585128,0.0188263,-0.025043832,0.15300766,-0.13035437,0.38249472,0.33246562,-0.07388202,0.07892993,0.0724111,0.329745,0.041455552,0.046845686,0.10050945,0.14294174,0.19395639,0.04826162,0.725547,-0.023186127,0.10442705,0.59460473,-0.012820873,0.15480913,0.027355142,-0.036672093,-0.009873128,-0.068790786,0.18152049,-0.023510205,0.19840541,0.13933653,0.40649682,0.082856774
261,1,-0.13828224,0.19700964,-0.42243382,-0.4635926,0.075746275,-0.030081615,-0.1397132,0.011578606,-0.052549243,0.3654527,-0.18097576,-0.49680617,0.11710983,0.046468984,0.10750292,0.086337335,0.09160096,-0.19116996,-0.10854785,-0.007950616,-0.1608924,0.001381426,-0.28901145,0.016735252,0.062946565,-0.12816885,-0.035473406,0.06865721,0.5773566,-0.12845862,0.15010358,0.16243705,-0.25894397,0.25820088,0.37691972,0.3868715,0.09495539,0.19558966,0.30529755,0.12262574,0.046377786,0.054043725,0.1424851,0.16494846,-0.022240905,0.690992,0.07818508,0.000419131,0.6672796,-0.04118241,0.12112216,-0.029631505,-0.060898565,-0.02516457,0.05829137,-0.030391337,6.50E-05,0.105486795,0.13079616,0.37068143,-0.031891927
523,4,-0.16704604,-0.13166472,0.07872746,-0.722586,0.070181094,-0.000813668,0.008034864,0.18456627,0.06131341,0.4114392,0.17006423,-0.13300571,-0.14108208,0.007798744,0.1754556,-0.032140255,-0.013234679,-0.2979323,0.24664249,-0.11247167,-0.013715597,-0.011496908,-0.051348962,0.033807572,-0.024738899,0.004574513,-0.03866084,0.13235958,0.33195642,-0.014894679,0.09092006,0.022882879,-0.18919349,0.34410146,0.15170206,0.18133628,0.008062873,0.04359379,0.41652206,0.08214595,-0.025975542,0.042466834,0.081503555,0.13217634,-0.09535407,-0.10503723,0.08835209,-0.026230153,0.18669328,0.11767128,0.08736033,-0.040470537,-0.087139085,0.037584785,0.019100253,0.31366482,0.059823286,0.078036346,0.075408615,0.26029587,-0.022825167
1849,1,-0.003490337,-0.02859278,-0.28168622,-0.7522333,0.034826785,-0.054486614,0.11385598,0.10416665,0.06904038,0.29327548,-0.06251411,-0.39728653,0.08905349,0.032156058,0.062058423,0.01504591,-0.05842749,-0.33444396,0.06334408,-0.06139293,-0.07985063,0.03405869,-0.047321957,-0.09137864,0.10816439,-0.017916769,0.011240625,0.087349325,0.3473573,-0.028119503,0.030083137,-0.011686564,-0.28291476,0.32698116,0.25008777,0.11918714,0.11410716,0.19598733,0.38034755,0.13068703,0.025918987,-0.023435071,0.045617502,-0.11441809,-0.04927021,0.12668587,0.038031835,0.031150851,-0.123861015,-0.045892794,0.1011272,-0.004009763,-0.004671704,-0.011180146,-0.014636126,0.21194182,0.004043743,0.16350009,0.3080926,0.1567792,-0.03474372
2031,6,-0.096316785,-0.11256789,0.029506417,-0.69185,0.06779577,0.014184712,-0.01350147,0.13823894,0.10868537,0.39781725,0.10739069,-0.02731546,-0.20349866,-0.012216428,0.15675163,-0.020449078,-0.008053461,-0.30227607,0.12913002,-0.018539686,-0.0521329,-0.053751413,0.009780835,-0.042558443,-0.081874095,0.056943327,-0.13200735,0.051691417,0.12836988,-0.06444709,0.033344492,0.028820733,-0.2345331,0.35205117,0.17025904,0.20491242,-0.013154483,0.047422055,0.31629884,0.022913452,-0.007545197,0.06102385,0.05533122,0.17463711,-0.02182294,-0.38417193,0.018770432,-0.016831007,-0.011232279,0.046587795,0.10148273,-0.07381286,-0.018142914,0.021685066,0.003383391,0.34901172,0.09525887,0.027135016,-0.006508291,0.24301651,-0.037773907
1099,1,0.13566072,0.012564506,-0.22274402,-0.7886779,-0.019449592,-0.09819343,0.07113734,0.114531025,0.13588494,0.484416,-0.055683963,-0.4049862,-0.016911179,0.11072512,-0.030236024,0.003014637,-0.006308517,-0.276984,0.05175067,-0.10628082,0.057516962,-0.021376548,-0.098544,0.11540066,0.06427586,0.033922307,0.02788892,0.03948398,0.20843457,-0.02617558,-0.08978445,0.1741071,-0.14222154,0.4982269,0.24002998,0.029776959,0.097701326,-0.006786484,0.4280306,0.12658831,0.031267352,0.035334602,0.062041402,0.10671751,0.09565098,0.5300557,-0.014285085,0.14395997,0.37035412,0.000460036,0.14301017,0.14839031,-0.02330427,0.003878302,0.009476435,0.27651954,-0.018968936,0.30163878,0.06461872,0.27520943,0.15846558
1330,2,-0.06037802,0.006113836,-0.043269537,-0.43067506,-0.038678214,0.011401008,-0.021845303,0.028254647,-0.04230181,0.43584213,0.017900907,-0.15800588,0.1118115,0.004063793,-0.44582427,0.036381543,0.06661747,-0.118127204,-0.042668544,-0.20228763,-0.16321912,0.037241466,-0.09441294,-0.001000133,-0.095305115,0.10939932,-0.10744557,0.21647057,0.51287204,-0.05173904,0.05996794,0.026947116,0.041671734,0.18307541,0.21976128,0.50638443,0.22649585,0.1777146,0.22245696,0.07939125,-0.030311666,0.048646796,0.023585325,-0.123845376,-0.11917706,0.43235207,0.29364723,-0.05421865,-0.18902655,0.015466194,-0.041123077,0.055582598,-0.002435204,0.020549925,-0.070280015,0.019840652,0.16182424,0.3365647,0.004117733,0.25670287,-0.012474302
1361,1,-0.17431314,0.010963555,-0.12562908,-0.6332363,0.07954328,0.06662685,-0.038109235,-0.29757,0.0367851,0.30235162,0.09021427,-0.05632892,0.15568787,-0.08188861,0.23594399,-0.08940893,0.12306654,-0.22423524,0.07589027,-0.32136765,-0.042236056,0.087279014,-0.03629562,0.14869806,-0.042505167,-0.1672938,-0.08491134,0.18592966,0.56528485,-0.11850795,0.19379494,0.18519047,-0.12666886,-0.278139,0.2364705,0.3574425,0.003895221,0.18365616,0.4604472,-0.019598722,-0.05881779,-0.023255568,0.09953682,0.15373392,-0.1218985,0.38206443,-0.020301742,-0.03567072,0.27070022,-0.06601805,0.0954548,-0.062937,0.072403155,0.11358652,0.06684969,-0.23057303,0.2684543,0.14833157,0.13504283,0.16460142,0.005610606
639,1,-0.06771196,-0.09546055,-0.1602872,-0.73760617,0.035842963,-0.000418872,0.032351404,0.099932596,0.11180428,0.30268642,0.035651553,-0.30335596,-0.15552194,0.060206253,0.17131907,0.029718807,-0.017332386,-0.30658418,0.030100556,0.006185332,-0.008635384,0.06225231,-0.060439203,0.06293314,-0.006953594,0.009929978,-0.007563514,0.094549015,0.36999077,-0.043536507,-0.034554854,0.04289878,-0.22378004,0.45269117,0.280689,0.20275316,0.11523776,-0.06997672,0.4048221,0.018231383,0.06454187,0.072812,0.051502075,0.12120895,-0.002661915,0.0719949,0.051605057,0.002844261,0.112418056,0.03962126,0.039725248,-0.07707792,0.020875031,0.06786742,-0.01586975,0.32078624,0.058202416,0.10228968,0.049479805,0.18108413,0.007723529
1348,4,-0.087413006,-0.01321448,0.03355235,-0.48598653,0.109269276,0.118909664,0.029028952,-0.0896313,0.08566209,0.43197608,0.044165187,0.024238294,0.12631123,0.025280127,0.07018203,-0.058019325,-0.044369377,-0.021130027,0.20828693,-0.18617693,-0.02894298,0.10134141,-0.068623,0.000189393,-0.028492695,-0.013304397,-0.06678671,0.111378014,0.46254283,0.013559515,0.1004806,0.14070895,-0.15010062,-0.08689412,0.11613236,0.4874755,0.14970152,0.23089264,0.30744657,0.07179005,0.010664693,-0.009561685,0.06842149,0.048125897,0.05715122,0.19894369,0.1451893,0.012231728,-0.11941533,-0.043328248,0.16913228,-0.068882175,-0.022644034,0.011184028,-0.065376654,0.056805234,0.18644975,0.1163446,0.13851197,0.2786042,-0.018705817
300,3,0.060071193,0.003495626,0.12526427,-0.37757424,-0.05893774,-0.03007243,0.031219108,-0.024017915,0.13939774,0.44762707,0.08265095,0.22345893,-0.025993638,0.020358134,0.030563042,-0.02212865,0.007739026,0.060804494,0.042531468,0.029203506,0.048063513,0.1171045,-0.00312768,0.025470342,0.041259687,0.013042514,-0.006381881,0.17587405,0.25757197,-0.004895752,0.08748939,0.12309728,-0.088375,0.082274176,0.04409038,0.27448955,0.010479006,0.0662796,0.49928004,0.16309413,0.030401168,-0.0762793,0.15339756,0.080367036,-0.047254033,-0.024811467,0.088145435,-0.06686491,0.009757346,-0.046352528,0.25524017,0.051423557,-0.023975573,0.08592221,-0.036692154,0.23518871,0.16405055,0.14503482,0.16113186,0.38884142,0.031201575
1729,5,-0.1650627,0.004188032,-0.15556027,-0.2577403,0.025048118,0.0282355,-0.031287573,0.08497927,0.030172884,0.42440513,0.17063363,-0.15309267,0.11615988,0.014950579,0.16743052,0.10385774,-0.033349827,0.01754779,0.119204484,-0.04208793,-0.22293511,0.10309254,-0.11145903,-0.017428193,-0.049481537,0.057049055,-0.008953214,0.176311,0.42387316,-0.0669947,0.05967671,0.019265642,-0.06299784,0.14943157,0.2793643,0.34381634,0.031258963,0.2484365,0.35953107,0.1294325,0.016833447,-0.041416153,0.03725672,-0.079672545,-0.18299754,0.23845498,0.061428554,-0.06055012,0.06247497,-0.073177345,0.17233564,0.06591637,-0.093706205,0.023697743,0.006323743,-0.057752024,0.17664187,0.10106472,0.29652745,0.0697181,-0.045467816
1220,4,-0.1714969,-0.31002745,0.14285462,-0.59653336,0.06404649,0.04337284,-0.034739304,0.16180256,0.03871987,0.3831579,-0.04370878,-0.053991664,-0.040537316,-0.07787685,0.1661071,-0.07297978,-0.05622277,-0.3992502,0.15215537,-0.08349684,-0.08619694,-0.030645328,0.017822787,-0.094174474,0.014071452,0.17419499,-0.07698723,-0.08473869,-0.052519806,-0.028604059,0.045425497,0.049924877,-0.32738787,0.47392347,0.14449029,0.14515996,0.032715216,0.03122354,0.2369442,0.020598281,-0.015345464,0.036806732,-0.063244425,0.08357691,0.008698055,-0.5077487,-0.054470345,-0.03668499,-0.035744622,0.043836594,0.17163333,-0.105558015,-0.11076145,0.060783394,0.018326165,0.3828922,0.014368115,-0.11110397,-0.06966166,0.47138995,0.021406146
2102,4,-0.15922011,0.054305464,0.06144595,-0.4281616,0.11739703,0.07468511,-0.006247252,0.028918128,0.047504485,0.43577304,0.05772241,-0.12013945,0.21166688,-0.089118876,-0.047397994,-0.11536223,0.005719689,-0.00520364,0.28148225,-0.38883924,-0.011238032,-0.114081874,-0.09950646,0.057968512,-0.10440823,0.03783164,0.010648898,0.3044936,0.52582747,-0.029159151,0.07686209,0.11874653,-0.15519333,-0.042827033,-0.02102186,0.5159727,0.23301713,0.25032967,0.2775987,0.053577386,-0.1246408,0.035028793,0.025839072,-0.0655583,-0.06013238,0.4535184,0.20526797,-0.006751006,-0.09584201,-0.07336232,0.017646601,-0.040475536,0.009896147,0.058889933,-0.0831195,-0.03330028,0.26490834,0.083981626,0.05802544,0.28269902,-0.13304983
1022,0,-0.15604427,0.05822539,-0.051079225,-0.7607499,-0.020109216,0.09578585,-0.014847372,0.010615599,0.07322119,0.3250483,0.12444103,-0.42557615,0.003550816,0.034751747,0.2499782,-0.009577894,0.01728222,-0.23565774,0.26385012,-0.32981488,-0.057022218,0.16164996,-0.057990443,-0.07768821,-0.17952208,-0.074262656,-0.003164319,0.09912221,0.3293559,0.002480412,0.04313639,-0.026870739,-0.021891702,0.07064956,0.2510494,0.23608045,-0.03481494,0.045227516,0.34349757,0.07929567,-0.04718002,0.05514252,0.016079267,-0.001068148,-0.015648222,-0.1379808,0.06894011,0.040780462,0.3865668,0.047843736,-0.12238988,-0.046204444,-0.093989156,-0.018165212,0.011369704,0.2614637,0.0869299,0.18694498,0.028744143,0.17402275,-0.08378329
403,1,0.17510511,0.007665289,-0.22620998,-0.80412406,-0.066943854,0.01793281,0.030738747,0.020394413,0.14214294,0.446187,0.033071898,-0.41909352,0.07180372,0.13477929,0.053907905,-0.026200319,0.0760541,-0.20011091,0.043960057,-0.22420868,0.067282066,0.089793846,-0.051166818,0.13973285,0.06255394,-0.025066854,-0.064276226,-0.01439483,0.23633225,-0.039218377,-0.017315561,0.06294841,-0.25019056,0.33960962,0.29343742,0.036881723,0.09474161,0.1450103,0.4159892,0.119466335,0.012450574,0.08120002,0.14316356,0.06604773,0.12781972,0.40676647,-0.051593333,0.1220923,0.46580315,-0.041195266,0.19321555,0.027323365,-0.005126287,-0.015353716,-0.04310034,0.24338245,-0.002379957,0.10842307,0.121486,0.21752198,0.094159625
1545,7,-0.10075649,-0.08157067,-0.29263568,-0.7355198,0.118216425,-0.01036244,0.049320582,0.081994765,0.077518605,0.29766202,-0.020228082,-0.29726666,-0.11638144,-0.01016233,0.24125955,0.012707027,-0.0171997,-0.25219184,0.13909604,0.012166285,0.016890187,0.052524384,-0.09387503,0.096652456,0.02944688,-0.040165678,-0.018493876,0.048898708,0.37425616,-0.021529993,0.049398888,0.03656571,-0.26212963,0.41181606,0.3427915,0.07718932,0.066818,0.01504756,0.33349937,0.002338191,0.07322146,0.05060538,0.021066226,0.14462882,-0.018389646,0.27740428,0.03817676,-0.003877128,0.31449527,0.074172,0.010192277,-0.060287755,0.011226951,0.05453002,-0.03991273,0.31115898,0.08780633,0.10365056,0.10146988,0.2002028,0.050848715
