filename,label,feature_1646,feature_3311,feature_823,feature_2622,feature_2571,feature_1790,feature_3254,feature_1044,feature_1618,feature_988,feature_527,feature_654,feature_1074,feature_1275,feature_110,feature_1627,feature_3206,feature_2105,feature_1837,feature_2019,feature_1544,feature_1613,feature_1629,feature_616,feature_1574,feature_3248,feature_1715,feature_1639,feature_792,feature_2758,feature_1538,feature_1572,feature_632,feature_1464,feature_1898,feature_1029,feature_1471,feature_720,feature_257,feature_1682,feature_1683,feature_1638,feature_1674,feature_1175,feature_3788,feature_244,feature_1232,feature_3806,feature_1995,feature_1577,feature_613,feature_2099,feature_3750,feature_3801,feature_2644,feature_1375,feature_2133,feature_666,feature_750,feature_317,feature_1615
340,4,0.08522756,-0.037646364,-0.41638616,-0.5041112,0.076983295,0.027995927,0.06443397,-0.0965288,0.09268232,0.63032496,-0.08107844,-0.7060035,0.08395345,0.02445548,0.16485195,0.002570698,0.097817026,0.19139382,-0.14914216,0.118266806,0.01652019,0.17265014,-0.07258082,0.25004694,-0.038974646,-0.012110486,-0.003799511,-0.16820952,0.7135982,-0.06080211,0.071220085,0.24342525,-0.3967539,0.1120179,0.3969612,0.10328928,0.09275211,0.10102291,0.30162922,0.09158124,0.005216951,0.27059665,0.021673657,0.29719362,-0.056554016,0.81913507,0.028567782,-0.029643,0.74078685,-0.01448119,0.30630034,0.098424695,-0.070302516,0.012250866,-0.062443882,0.19306324,0.19358395,-0.011855574,0.055142358,0.55850255,0.07694342
341,0,-0.029761048,-0.09644312,0.28158873,-0.74919784,0.018536683,0.03622366,0.06555246,0.21943337,0.13349275,0.19942251,0.04994589,0.03011469,-0.12849197,0.004461221,0.15190966,0.03340778,-0.0372593,-0.39013693,-0.014063343,0.042814508,-0.1076216,-0.007738454,-0.072047316,0.00430317,0.032354474,0.058680028,0.015838306,0.14758897,0.15414561,0.010168484,0.10488872,-0.00057215,-0.26307592,0.38760436,0.17821662,0.22555749,-0.02007167,0.16828535,0.2603782,0.121911876,-0.044127323,0.003977726,0.13061668,0.16050042,-0.19799829,-0.21999869,0.17282087,-0.03182346,0.05039031,-0.11982762,0.19918278,-0.06315245,-0.10493968,0.11576099,-0.035951383,0.3600846,0.011237922,0.07029718,-0.039551638,0.29744586,-0.12871665
342,4,0.016939865,-0.14344615,-0.19644412,-0.21015134,0.11516363,0.009191747,-0.046636764,0.1069522,0.073359944,0.6433232,0.03273765,-0.543184,0.019619474,0.040881418,0.13999277,-0.001702493,0.05925625,0.14133975,0.00464607,0.06021419,0.11535865,0.10614894,-0.024897005,0.15693301,-0.010534382,0.09711585,0.028449021,-0.14092657,0.49704114,-0.00631647,-0.074569725,0.12019412,-0.28554517,0.42231673,0.2104472,0.014387887,0.09664485,-0.06924033,0.3508964,0.01717395,-0.027970951,0.13055411,0.047909554,0.18198232,-0.00939667,0.4200922,0.08116706,-0.005458395,0.5186935,0.005067063,0.10272515,-0.012198838,-0.077213235,0.056332327,-0.07803693,0.47175804,0.10314082,0.003646141,-0.02999935,0.54134226,0.040662143
343,3,-0.2537485,-0.08371,-0.10799417,-0.66005063,0.011921967,0.14074704,-0.09148539,-0.23758617,0.0877892,0.37109488,0.14436853,-0.1380938,0.12773533,0.060291685,0.2855617,-0.032267265,0.02511515,-0.23628978,0.22742113,-0.32623821,-0.06957264,0.17965738,0.06235801,0.12238092,0.013054188,-0.0996231,-0.08930102,0.1646094,0.57034653,-0.0678037,0.07043551,0.0944547,-0.11136014,-0.32921907,0.2586257,0.51211387,-0.13605577,0.124579825,0.4199729,0.07050843,0.012135165,0.005622004,0.047441553,0.13061678,0.04165579,0.18371817,0.05058451,0.015338668,0.045287896,-0.074901566,0.087091476,-0.20417818,0.024408728,-0.114761196,-0.022465048,-0.18928747,0.055869315,0.18421465,0.21802752,0.10621545,0.051236365
344,4,0.074905545,0.118743934,-0.12730876,-0.72057426,0.024594028,0.11051644,0.072377875,0.002302212,0.04823891,0.287076,4.35E-05,0.24850506,-0.10339693,0.04064797,0.23476015,-0.007092726,0.022044653,-0.16228122,-0.028242057,0.107599884,-0.058796782,0.07886384,-0.03632538,0.1966871,0.13726942,-0.05114853,0.081188224,0.05955367,0.5015379,-0.011950347,0.0758328,-0.001760746,-0.15505414,0.28427345,0.27938822,-0.060665727,0.01178075,0.2219525,0.42405987,0.067521945,0.055575006,0.036248915,0.1466524,0.14277028,0.03338865,0.14788616,0.021623472,0.036868956,0.035235774,-0.09923838,0.22059074,2.47E-05,0.010827197,0.08528626,-0.067974545,0.17431103,0.120902985,0.14256212,0.20786366,0.1946149,-0.053750366
345,4,0.18090723,0.33206573,-0.48760474,-0.50810087,0.011016763,0.03004868,0.02187538,0.005975113,-0.07785495,0.48304197,-0.2700944,-0.3086289,-0.17548375,-0.12476771,0.040444605,0.07537086,0.09090725,0.36630592,-0.24684158,0.23158272,-0.15216383,-0.21598293,-0.17808959,0.08558624,0.17599973,-0.14806157,-0.09579278,0.03123087,0.66836256,-0.18367729,0.13760969,0.122982934,-0.295591,0.106351115,0.54170483,0.4865078,0.103410214,0.30954134,0.36053288,0.098854505,0.19183035,0.20309569,0.1190481,0.22825296,0.12544475,0.80050695,0.018509215,-0.05390835,0.5157261,-0.0219515,0.2783748,0.121475,-0.12243015,0.023902174,0.025689788,0.22307347,0.20389023,-0.091605216,0.15751165,0.39383057,-0.051784974
346,2,-0.26800656,0.010899995,-0.15123114,-0.74742204,0.05782772,0.08095846,0.030676393,-0.16144432,0.058622424,0.2926368,0.10517052,-0.18773538,0.08122459,0.024764176,0.19011147,0.038339254,0.062348947,-0.14947274,0.043935675,-0.07511619,-0.031393737,0.0913635,0.018592311,0.13699795,0.034203693,-0.09859799,-0.01735777,0.16766337,0.53370607,-0.07627652,0.005648893,0.07687546,-0.1894522,0.012219133,0.27308244,0.36481076,-0.17186683,0.10196667,0.4723365,0.07109669,-0.03742258,0.01919619,0.0636064,0.13141623,-0.07943577,0.13017061,0.002039376,0.07819786,-0.087330356,-0.04683027,0.08802296,-0.12981518,0.04951732,-0.013976892,-0.011325667,-0.1254858,0.039878078,0.17680335,0.25165212,0.108508654,-0.016116217
347,1,-0.09240594,-0.08518982,-0.13371666,-0.13832355,0.12790957,-0.00924313,-0.12593824,0.12103725,-0.016985033,0.5408135,-0.065544255,-0.049001392,0.30264398,-0.13637632,0.18558349,0.001035068,-0.04116895,0.13035536,0.323783,-0.23197985,-0.12939557,-0.09182706,-0.13746366,0.00441511,0.09682098,0.052463565,0.02865026,-0.13244873,0.066871375,0.03153988,0.025575217,0.039453443,-0.3328365,0.074543886,0.05404788,0.13436311,-0.005102389,-0.018068304,0.11819379,0.007150962,-0.076848045,0.008215391,0.017874954,-0.06491435,-0.061421417,-0.43433887,0.041870423,-0.039425492,0.33471364,-0.035629127,-0.017923197,-0.045594387,0.010621174,0.01155147,-0.09435955,0.34067813,0.2352881,-0.10208565,0.2099267,0.48883942,0.09698995
348,3,-0.24841247,0.027633471,-0.116514,-0.67283994,0.09458024,0.12573642,0.07234018,-0.12803903,0.07070441,0.30034932,0.14259052,-0.034324054,0.004856999,0.10448858,0.1948858,-0.02583463,-0.004617812,-0.115321174,0.000149857,-0.17412032,-0.09801606,0.20202045,0.006007386,0.07988262,-0.029001517,0.003311465,-0.033072934,0.17787537,0.59917796,-0.093913585,0.03686034,0.112172976,-0.08052385,0.015269492,0.33028823,0.3993931,-0.097810455,0.038611807,0.47033584,0.04752676,0.03661627,0.07531861,0.089301266,0.06545594,-0.036394082,0.083387114,0.041276455,0.085719615,-0.21126147,-0.06546659,0.13362432,-0.053238522,0.084864095,-0.12181928,-0.028776351,-0.206855,-0.082446784,0.066860884,0.2762661,0.06420343,-0.000873062
349,1,-0.103494495,0.0702594,-0.30303392,-0.7566756,0.011266401,0.03682453,0.037564732,-0.12278898,0.1414635,0.36812663,0.010644435,-0.31627458,0.03264934,0.07973141,0.0684876,-0.04784532,0.10037759,-0.19339481,0.023019115,-0.30809304,0.049368795,0.03859135,-0.019599048,0.0846715,-0.12349461,-0.12760438,-0.08504667,0.12024916,0.6037484,-0.122668706,0.16614343,0.12492491,-0.111694664,0.075929075,0.32817176,0.4840904,0.025523093,0.08461319,0.4174404,0.09527474,-0.060426183,0.054935213,-0.04161996,-0.02930204,0.000183608,0.26587564,0.13358139,0.07880515,0.11045685,-0.08421527,0.06528997,-0.08470258,0.006772446,-0.024293447,0.041237637,-0.265351,0.112536915,0.1439676,0.17480028,0.1775197,0.009889623
350,4,0.18162271,0.32700014,-0.5656597,-0.5903682,0.087083615,0.1417228,0.06600584,0.059527446,-0.054374322,0.57441974,-0.37694144,-0.63841176,-0.08025582,-0.05137754,0.09574427,-0.000545073,0.10795064,0.27182913,-0.1496989,0.2847656,-0.12701288,-0.11012021,-0.21914533,0.049740102,0.20276909,-0.29900298,0.040977426,-0.05798328,0.64721334,-0.012534386,0.18399343,0.12558551,-0.26573005,0.06350228,0.5222241,0.4234513,-0.017486148,0.121038094,0.36049432,0.06752172,0.10609231,0.171701,-0.04194554,0.3447963,0.14829,0.8330305,0.12437734,-0.018878877,0.6123736,-0.082799,0.27503294,0.15235806,-0.04696413,0.00938107,-0.06856119,0.23423165,0.24265246,0.17231259,0.12949094,0.3898935,-0.05974166
351,1,-0.19248518,-0.073473595,-0.15765296,-0.6968656,-0.05343811,0.10057414,0.13155155,-0.1661808,0.051254947,0.3703052,0.15359725,-0.31637964,0.08137393,0.07369139,0.23006448,0.018982233,0.014692616,-0.20813413,0.17319585,-0.2621062,-0.074027166,0.12277283,0.011659462,0.10811123,-0.0332351,-0.040460974,0.012573634,0.21681467,0.4411908,-0.117769614,-0.020567933,0.04553931,-0.07122339,-0.24804614,0.21551874,0.40641713,-0.21074697,-0.016841352,0.39951363,0.15770565,-0.04527585,0.031315412,0.000264995,0.033783223,-0.11103551,-0.073265396,0.16643181,0.007452305,0.15661149,-0.028616507,0.1157062,-0.08455788,0.025651779,-0.002823224,0.012495744,-0.115804374,0.058785576,0.28372645,0.2652997,0.06296673,-0.0213194
352,5,0.07569737,-0.024390876,0.1065774,-0.7661641,-0.004465447,0.087103926,0.051026214,0.11014246,0.05993846,0.30004922,-0.01751222,0.1997291,0.007115897,0.021238925,0.16271627,0.06260558,0.000886885,-0.2901699,0.03838928,0.015849393,-0.03263057,0.050186742,-0.03522179,-0.020823533,0.08716771,0.023973795,0.034450356,0.09046145,0.20244235,0.011905643,0.051330104,-0.05605063,-0.15778334,0.32133135,0.17161098,-0.10823943,0.041123684,0.16913588,0.3175724,0.12199235,0.074104674,-0.028964542,0.10213791,0.08774041,-0.002904174,-0.28609043,0.03293182,0.015243981,0.17227083,-0.11544821,0.16276938,-0.04469843,-0.03499142,0.06157487,-0.06395488,0.27441725,0.069474116,0.15001518,0.035954293,0.23536631,-0.007809893
353,3,-0.042231187,0.010452482,-0.16309199,-0.35683176,-0.003052793,-0.11904827,-0.037847422,-0.0433159,0.024837634,0.36161768,-0.01279731,0.041208517,0.15432686,-0.032159023,0.04009402,0.007385674,-0.054440353,0.18211822,0.15131007,-0.20916814,-0.12902744,0.004479072,-0.01736825,0.047819648,0.081270166,-0.071965456,0.000121009,0.2859233,0.45609295,-0.012540516,0.049909264,0.03469123,0.027518248,0.057251822,0.088617,0.25723428,0.17724851,0.10239496,0.3502586,0.04176433,0.0293299,0.053026054,0.06514112,-0.107356824,-0.065464176,0.046744518,0.077447996,-0.08654374,-0.11364993,-0.021305488,0.06813817,-0.022559976,0.060407553,0.019900844,-0.059611827,-0.015022446,0.21479344,0.1523331,0.19306785,0.29497784,-0.033680674
354,1,-0.1885223,-0.037541192,-0.15181947,-0.6639702,-0.003113112,0.047991037,0.017306475,-0.19414662,0.109272726,0.36193335,0.03245152,-0.24588303,0.07787876,0.01748169,0.25161514,0.056428414,-0.021767717,-0.2633824,0.052054293,-0.34239984,-0.11232921,0.12700057,0.02339831,0.13097785,0.010738498,-0.03706424,0.04601116,0.2539154,0.61428607,-0.13502218,0.0777929,0.12407769,-0.06730208,-0.3189885,0.29402736,0.4337653,-0.20901531,0.15911822,0.45585045,0.109981656,-0.010579963,-0.02268667,-0.001525498,0.060488436,0.040077902,0.30710012,0.11043834,0.05373357,0.14383708,-0.07013071,0.07554212,-0.12573807,0.06809018,-0.08911595,0.028669847,-0.18337964,0.062429503,0.21733633,0.22996002,0.16097571,-0.004559973
355,5,0.14130603,0.10432229,-0.12971464,-0.74577916,-0.035156947,-0.020698478,0.009030227,0.008353588,0.17063972,0.20515232,0.06052243,-0.006603484,-0.04462892,-0.000762362,0.13765228,0.029761387,-0.054691777,-0.2605266,0.06708527,-0.06788886,-0.066327095,0.1272981,-0.092228144,0.11130988,-0.06377762,-0.051622193,0.00225869,0.15785716,0.37303776,-0.08301728,0.06889346,-0.06712251,-0.052256227,0.2818288,0.22239277,0.06601734,-0.024822842,0.15756916,0.50287277,0.096853346,0.059396274,-0.01290415,0.06975015,-0.010204955,-0.000815492,-0.04128151,-0.005606143,0.001532466,0.18421884,-0.08353072,0.21727446,-0.081489794,-0.028850932,0.11348283,0.020604407,0.19909336,-0.013264645,0.47514865,0.16918173,0.21631704,-0.08123586
356,2,-0.28283685,0.022993574,-0.13256025,-0.72238916,0.042027857,0.11386024,0.13723788,-0.22192575,0.07322147,0.32313275,0.11969579,-0.14244187,0.096197575,0.013437944,0.26465315,-0.00308754,0.12462011,-0.19317359,0.13942815,-0.25726172,-0.07188156,0.14040884,-0.003352283,0.14233202,-0.001140041,-0.1032167,-0.01777787,0.1946446,0.5925652,-0.12873669,0.072152585,0.15617512,-0.14168304,-0.27180603,0.24828847,0.44582993,-0.2306177,0.18497162,0.472975,0.070811324,-0.057645656,-0.007017339,0.057795182,0.21201725,-0.053464353,0.34613258,0.05085627,0.001181954,0.17118254,-0.102411464,0.1086128,-0.135752,0.044309452,0.09173119,0.032874957,-0.21372531,0.15578994,0.12908956,0.2229875,0.11825828,-0.081960805
357,1,-0.23376173,-0.015041736,-0.21711671,-0.6560074,0.016348163,0.09792668,0.13359356,-0.16265869,0.13479894,0.32883152,0.09526854,-0.16047207,0.062041093,0.017240047,0.16153772,-0.007508006,-0.04014742,-0.14202653,-0.054946836,-0.26936817,-0.11746788,0.10055296,0.03631841,0.11158931,-0.09838445,-0.09202936,0.017582968,0.27042457,0.65359485,-0.08678841,0.045964837,0.16335587,-0.0692584,-0.078401946,0.298078,0.5536476,-0.13934553,0.11076007,0.45701486,0.117896535,-0.06018999,-0.002634026,-0.020997403,0.004535319,-0.048914544,0.23943251,0.032909635,0.09409411,-0.14101776,-0.07127942,0.07306653,-0.0914629,0.037376963,-0.001179296,0.02366339,-0.32439741,0.002318102,0.17297624,0.2597239,0.14234526,-0.005239341
358,1,-0.123864,0.025197193,0.04648935,-0.63554287,-0.08936985,0.07558764,-0.004552891,-0.07402557,0.10393879,0.3624838,0.12767787,-0.14579873,-0.058045823,0.06763175,0.16215456,-0.1012419,-0.080199085,-0.1141762,0.18582197,-0.3787803,-0.0722362,0.116306484,-0.044789903,0.1422293,-0.1587204,0.12039308,0.024576563,0.06716487,0.56814593,-0.07346168,-0.010568826,0.1493197,-0.12140023,-0.08970144,0.18874867,0.4455584,-0.11925507,-0.005222086,0.47492635,0.119995706,-0.05122621,0.13416722,0.11316597,0.082662314,0.030209946,-0.2061216,0.20250446,0.08962048,-0.09414699,-0.048705712,0.04210865,0.011178005,0.10816105,-0.034645204,-0.032977663,-0.13284129,-0.001742026,0.36312312,0.17963105,0.064284205,0.038470924
359,1,-0.081821665,-0.10047033,-0.17338756,-0.26376945,0.10511466,0.014178795,-0.039559435,0.09720121,-0.051065154,0.53782386,-0.1306576,-0.020844772,0.26798475,-0.14549692,0.09168919,-0.026261179,-0.010650706,0.16026512,0.22279635,-0.29110134,-0.09857486,-0.14890994,-0.15311553,0.042404324,0.06810127,-0.011670225,0.071103096,-0.011118936,0.19670509,0.02031376,0.049942378,-0.039423525,-0.3046779,0.09611487,0.06776925,0.03745324,0.16007759,-0.011835949,0.13261943,-0.01591814,-0.015025223,-0.005547271,0.007512006,-0.1729315,-0.004734553,-0.09065878,0.067502595,-0.03245765,0.18434368,0.001797059,-0.009512406,0.00027832,0.004369441,0.00405651,-0.07849154,0.2607528,0.29929742,0.048100132,0.24021384,0.4164871,0.06726016
360,3,-0.1690861,0.081790976,-0.09475602,-0.33434144,0.09636365,0.01653154,-0.037888672,0.007515379,0.005579127,0.37670678,0.14910072,-0.034567803,0.27404755,-0.1212927,0.14156038,-0.038201977,0.02593052,0.03856549,0.3125124,-0.40980163,-0.20343217,0.028063724,-0.14349043,0.20374094,-0.02072509,-0.031080293,0.026056888,0.118637405,0.46439284,-0.038254306,0.13673948,0.11141028,-0.09752919,-0.29432645,0.18902934,0.27900854,0.04291968,0.34736612,0.19456722,0.025445992,-0.005124585,-0.008850225,-0.006033072,-0.056916174,-0.079004906,0.16341713,-0.014716382,-0.0894217,0.35540006,-0.002441241,0.11488986,-0.026150204,-0.008754118,0.004425191,-0.03116808,-0.044638216,0.24114858,0.115119405,0.17961529,0.24244246,0.016214367
361,1,-0.009718889,0.08456768,-0.13482496,-0.739292,-0.0251314,0.118600495,-0.000502909,-0.12985183,0.13474253,0.3993932,0.061625518,-0.22830832,-0.02461748,0.04553481,0.1728971,-0.04928456,0.074703276,-0.112496965,0.10332254,-0.31492978,-0.08977227,0.123831525,-0.089580916,0.0589304,-0.12595406,-0.098551676,0.015855106,0.12131738,0.52918386,-0.031977598,0.13874449,0.05967174,-0.07125885,-0.034877382,0.25421968,0.49480423,-0.11768367,0.11562301,0.4607599,0.126459,-0.054429177,0.0962679,-0.03142384,0.09663455,-0.029715454,0.06827925,0.18187834,-0.045185313,0.24070126,-0.096362196,0.038947653,-0.040850233,-0.016105717,0.0790253,0.012431421,-0.12898347,0.18856376,0.2156264,0.07922601,0.14402752,0.008410132
362,0,-0.11946407,-0.06837074,-0.15243056,-0.46188468,-0.04915317,-0.0736047,-0.022277351,0.09413333,0.018485006,0.46618897,0.0343913,-0.10070746,0.08898444,-0.05117611,0.04798134,-0.012397245,-0.08687076,0.004347558,0.15915258,-0.220434,-0.082667656,-0.041318797,-0.036156286,-0.09295269,-0.016556019,0.012389627,0.0334048,0.22597027,0.24161623,-0.020521479,0.06098932,0.007338451,-0.0558394,0.20519572,0.13819373,0.22278744,0.118416004,0.03948307,0.31157848,0.094472915,-0.005468442,-0.061623186,0.000345241,-0.04078472,0.017891057,0.09351427,0.056243367,-0.052797846,0.13400927,0.019202404,0.12126141,0.043469895,0.011955304,0.047673963,-0.042555995,0.108892284,0.18251173,0.038957365,0.15926038,0.3404152,0.000178751
363,1,-0.016748998,0.03601437,-0.3483405,-0.5053556,0.004494367,-0.050473843,-0.08474644,0.042704526,-0.010675959,0.4011879,0.035759095,0.13163751,0.059412096,-0.011307432,0.15828235,-0.06900511,-0.078930795,0.04271988,0.15264477,-0.11385444,6.18E-05,0.082761936,-0.084939174,0.16319034,0.013691573,0.019826675,0.119499885,0.08761991,0.5569093,-0.007425316,0.102161944,0.048717063,0.15763417,0.10566084,0.16244917,0.3175813,0.031462677,0.09472002,0.3985679,-0.09837483,-0.061905805,-0.042705167,0.063955806,0.18549563,-0.069307566,0.56305385,0.10002912,-0.098940276,0.4706111,-0.018511483,0.066169605,-0.09314386,0.08624344,0.007217903,-0.056878746,0.07951111,-0.020794004,0.070502676,0.19349375,0.27618816,-0.004984899
364,2,-0.25360394,-0.21002068,-0.13330233,-0.6858422,0.03127738,0.14663537,-0.000354174,-0.25518876,0.0923529,0.3401896,0.18327478,-0.24406439,0.124782264,0.005936694,0.24874784,-0.054718442,0.022478731,-0.09612256,0.22907303,-0.36822757,-0.048661232,0.17796777,0.057826314,0.14580883,-0.059832875,-0.091587655,-0.15984705,0.20424719,0.5772254,-0.08677471,0.017093662,0.12572715,-0.062049873,-0.2167966,0.3647252,0.5746482,-0.16913992,0.08144164,0.41882813,0.08503301,-0.007345613,0.039911464,-0.033745013,0.061258074,-0.071925625,0.20033176,0.04250733,0.024560167,0.23583604,-0.038119156,0.022711061,-0.2223344,0.030652447,-0.12861477,0.002450139,-0.1743129,0.11959542,0.23845126,0.13485554,0.086088315,-0.004139213
365,1,-0.22014526,0.003297667,-0.05004615,-0.65759057,0.033271674,0.13252658,0.004507838,-0.22680031,0.085152976,0.33717203,0.120501384,-0.109312244,0.093114324,0.00938886,0.19271949,0.011350273,0.048554394,-0.15738691,0.09454802,-0.14830026,-0.056257516,0.14368966,0.041142307,0.117446676,0.009847332,-0.17737675,-0.030630115,0.15248723,0.49249014,-0.03536968,0.061099377,0.083013035,-0.11530269,-0.10226103,0.21747473,0.5106794,-0.15004414,0.1503136,0.5036282,0.06538235,-0.027389843,-0.019663416,0.07298471,0.1408024,-0.051944196,0.14686717,-0.04041562,0.09709915,0.020955209,-0.0870085,0.10364142,-0.084772326,0.04024938,-0.042679105,-0.0484518,0.02450699,0.001443549,0.18463473,0.17929322,0.09481368,-0.002396039
366,4,-0.17569898,-0.15499891,-0.043663573,-0.3337376,0.16786861,-0.007287478,-0.03637764,0.1434684,0.030076437,0.55470645,0.003167466,-0.07383175,0.27844077,-0.14647317,0.21246761,0.034085426,-0.018988566,0.040608577,0.28270254,-0.29379857,-0.10646293,-0.023665546,-0.046243902,0.06516366,0.065740615,0.009179552,-0.009487777,-0.004906231,0.1322357,-0.010497239,0.036369313,0.08441397,-0.29678878,0.07305874,0.024574608,0.161746,0.09026034,0.045087982,0.021808488,0.07944771,-0.034979124,0.000581407,0.055806145,-0.11970321,-0.016899224,-0.35765702,0.000319043,-0.028237863,0.32188216,0.034421362,0.03585463,-0.040978458,-0.014680113,0.003596551,-0.06349066,0.23791772,0.15312271,-0.12180342,0.21828492,0.5759448,0.08480436
367,1,-0.31599206,-0.05766606,-0.10042532,-0.66937417,0.0829726,0.13741153,0.07285204,-0.18263285,0.10976425,0.35190105,0.16000195,-0.13437442,0.08273489,0.046691082,0.22664356,-0.016456868,-0.010503901,-0.10374533,0.06786067,-0.1694259,-0.03533514,0.13918068,0.06768403,0.122771576,-0.028572606,-0.07269094,-0.015659213,0.15400949,0.5599486,-0.10452304,0.00749021,0.07427316,-0.16472876,0.013782116,0.28311193,0.50747555,-0.17547281,0.10973408,0.4135567,0.10147591,-0.053387515,-0.001391923,-0.024472926,0.13094372,-0.010339371,0.18777889,0.012881363,0.043986574,0.002405523,-0.042901676,0.08931083,-0.12781586,0.003176917,-0.020402974,-0.040832628,-0.12424649,0.13855441,0.14085184,0.16006021,0.09345749,-0.015609825
368,1,-0.18148528,-0.124718726,-0.14967412,-0.64675856,0.02781241,0.09063588,-0.03759506,-0.09561057,0.14064397,0.4071749,0.15163548,-0.2843712,0.042049207,-0.046047762,0.118990056,-0.008001696,-0.04979456,-0.1664892,0.036332775,-0.22872148,-0.019292342,0.085379,-0.059516862,0.18158183,-0.1321934,0.06199292,0.03226768,0.18508463,0.6046227,-0.02806514,-0.031534005,0.13689847,-0.07503162,-0.054404054,0.24781534,0.45064,-0.03526758,0.085029066,0.44265392,0.08270831,-0.055480696,0.015809722,-0.02227392,0.04552721,-0.15763591,0.18080391,0.07050445,0.022973202,-0.09286563,-0.044679128,0.06419505,-0.07529047,0.028194835,-0.058894683,0.019610394,-0.14461815,0.15378375,0.2568683,0.21774317,0.1384455,-0.004224327
369,1,-0.07302293,-0.01758615,-0.04479658,-0.2527855,0.015985513,0.04719328,0.034611635,0.06559359,0.06929646,0.45912927,0.11779615,0.091302216,0.18469729,-0.060671866,0.00115043,-0.07942999,-0.08088418,0.14550892,0.35025582,-0.2815794,-0.042967647,0.12884593,-0.002563054,0.10195429,0.10368188,0.10992595,-0.06233398,0.22898117,0.3884146,0.042709146,0.037307378,0.1132114,0.013593589,-0.10867523,0.093585365,0.4623335,0.111547224,0.21935624,0.15558238,0.08042116,-0.010810223,-0.00891037,-0.025005117,-0.08554691,-0.11335175,0.065897964,-0.040067513,-0.05802017,-0.018532457,-0.06345867,0.035125136,0.113331884,0.027146213,-0.015561484,-0.118558906,-0.000837391,0.24949302,-0.05753205,0.17731678,0.3149093,0.08739708
